close,volume,sma_50,ema_20,ema_50,rsi_14,macd,macd_signal,macd_histogram,bb_width,volatility_20d,close_lag_1,close_lag_5,volume_lag_1,rsi_signal,macd_signal_cross,target_direction,momentum,trend_strength,price_change,target_return_1d,volatility_ratio
0.1022400334477424,43904000,0.101632208,0.1080616382191076,0.1054340114107213,39.18921050036237,0.000587232,0.001524219,-0.000936987,0.1495131535944455,0.004070984,0.1060898229479789,0.1125061362981796,28156800.0,0,-1,0,-0.010266102850437192,0.0026276268083862964,-0.0038497895002364974,-0.03628801890002442,0.8401893688198576
0.096678473,46188800,0.101632208,0.1069775272511319,0.1050906569654131,34.11695903556786,-0.000373308,0.001144714,-0.001518022,0.1609765121200065,0.004340072,0.1022400334477424,0.1120783612132072,43904000.0,0,-1,0,-0.015399888213207202,0.0018868702857187947,-0.005561560447742406,-0.05439709143468807,0.958754830530966
0.091117635,23766400,0.101632208,0.1054670613576242,0.104542695,32.58358998104228,-0.001565213,0.000602728,-0.002167942,0.201708216,0.005376756,0.096678473,0.110367402,46188800.0,0,-1,0,-0.019249767,0.0009243663576241901,-0.0055608379999999985,-0.05751888530552196,1.1920399422669101
0.090262152,31404800,0.090193324,0.086269993,0.089755983,71.42891070781113,-0.000619959,-0.001221265,0.000601305,0.2538979566725372,0.005346458,0.082989581,0.087694868,34070400.0,-1,1,0,0.002567284000000003,-0.0034859899999999944,0.007272570999999992,-0.009388775290315676,1.14981018574016
0.1078008562326431,40432000,0.095506388,0.1031322511924764,0.097864603,71.42935344,0.004824603,0.00357933,0.001245273,0.3208163867484122,0.008067948,0.1133616268634796,0.1069453209638595,51251200.0,-1,1,1,0.0008555352687835971,0.00526764819247641,-0.005560770630836501,0.19430850964691282,1.4829577499893576
0.074433714,19376000,0.081492236,0.073845407,0.080952999,41.17623858025458,-0.003942699,-0.004472036,0.000529337,0.3971567233505367,0.007424459,0.073150493,0.065022416,37027200.0,0,1,0,0.009411297999999998,-0.007107591999999996,0.001283221000000001,-0.30952576258424214,1.2149060078591571
0.056467324,45046400,0.070404201,0.058859606,0.068308809,33.33430577520163,-0.005311109,-0.005352946,4.183634677243711e-05,0.4467933408575083,0.006665652,0.052189015,0.048766997,61129600.0,0,1,0,0.007700327,-0.009449202999999996,0.004278309000000001,-0.2413743589363282,1.0135939688223141
0.068445191,36915200,0.063371513,0.065147685,0.066569088,57.14177314074979,0.001542278,0.000928982,0.000613296,0.1725588723161135,0.002803219,0.068445191,0.065022416,52729600.0,0,1,1,0.003422775000000003,-0.0014214030000000016,0.0,0.21212032289683158,0.46245932061702005
0.064166896,37564800,0.062327672,0.063757423,0.064862593,48.88897833689664,-0.000125682,-0.000169567,4.388454594067082e-05,0.1012195471734471,0.001604254,0.063739143,0.061600357,23385600.0,0,1,0,0.0025665389999999996,-0.0011051700000000025,0.00042775300000000294,-0.0625068750264719,0.30194275800687903
0.087267131,11155200,0.101632208,0.097901015,0.1011278076871368,19.31744545758626,-0.004486322,-0.003006379,-0.001479943,0.350953627,0.008842731,0.089405864,0.098389491,14560000.0,1,-1,1,-0.011122359999999998,-0.003226792687136812,-0.0021387330000000038,0.36000237567982096,1.617159677933484
0.093256429,19241600,0.101632208,0.096726665,0.1003774689415725,33.69563591761288,-0.004300195,-0.003517478,-0.000782717,0.3461282632136994,0.008552724,0.089405864,0.093256429,12275200.0,0,-1,1,0.0,-0.0036508039415724947,0.0038505650000000002,0.06863177385767383,1.5021339315132682
0.087694868,22310400,0.101632208,0.095866494,0.099880112,32.29113732752805,-0.004472902,-0.003708563,-0.000764339,0.3430576612890954,0.008375957,0.093256429,0.090262152,19241600.0,0,-1,0,-0.002567284000000003,-0.004013617999999997,-0.0055615610000000065,-0.05963729321010147,1.3877181015799624
0.082989581,24371200,0.101632208,0.094640121,0.099217738,32.978757307687744,-0.004932592,-0.003953369,-0.000979223,0.3419115353452175,0.008221823,0.087694868,0.089405864,22310400.0,0,-1,0,-0.006416282999999995,-0.004577617000000006,-0.0047052869999999886,-0.05365521503493209,1.1548318759224845
0.084272832,14112000,0.101632208,0.09365276,0.098631664,40.47576492951999,-0.005134168,-0.004189528,-0.000944639,0.3261435308791834,0.007729298,0.082989581,0.087267131,24371200.0,0,-1,1,-0.002994298999999992,-0.004978903999999992,0.0012832509999999991,0.015462796468390438,0.9262738194730412
0.08127857,16979200,0.101632208,0.092474266,0.09795115,31.32536188182325,-0.005472447,-0.004446112,-0.001026335,0.3159872045186402,0.007373706,0.084272832,0.089405864,14112000.0,0,-1,0,-0.008127294000000007,-0.005476884000000001,-0.0029942620000000114,-0.035530572889730494,0.9159084967203356
